data,produto,preco,desconto,loja,endereco,cidade,uf,regiao,lat,long
2025-06-17,Filé de Salmão Congelado Copacol 400 g,83.29,,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul,"-25,4634","-49,29712"
2025-06-17,,62.69,,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul,"-25,4634","-49,29712"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul,"-25,40208","-49,24868"
2025-06-17,Filé de Salmão Carrefour Classic 500g,69.98,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul,"-25,40208","-49,24868"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,18.59,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul,"-25,40208","-49,24868"
2025-06-17,Filé de Salmão Resfriado com Pele Carrefour Aprox. 400g,53.22,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul,"-25,40208","-49,24868"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,62.29,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul,"-23,34027","-51,18651"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul,"-23,34027","-51,18651"
2025-06-17,Filé de Salmão Carrefour Classic 500g,69.98,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul,"-23,34027","-51,18651"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,20.79,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul,"-23,34027","-51,18651"
2025-06-17,,209.68,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul,"-23,34027","-51,18651"
2025-06-17,,269.27,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul,"-23,34027","-51,18651"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.95,,Hiper Campos de Goytacazes,"Hiper Campos de Goytacazes
Avenida Nilo Peçanha
Queimados, Campos dos Goytacazes - RJ",Campos dos Goytacazes/RJ,RJ,Sudeste,"-21,76534","-41,34352"
2025-06-17,Salmão Em Medalhão Frescatto 500g com 6 Unidade,104.9,,Hiper Campos de Goytacazes,"Hiper Campos de Goytacazes
Avenida Nilo Peçanha
Queimados, Campos dos Goytacazes - RJ",Campos dos Goytacazes/RJ,RJ,Sudeste,"-21,76534","-41,34352"
2025-06-17,File Salmão com Pele Carrefour Kg,119.9,,Hiper Campos de Goytacazes,"Hiper Campos de Goytacazes
Avenida Nilo Peçanha
Queimados, Campos dos Goytacazes - RJ",Campos dos Goytacazes/RJ,RJ,Sudeste,"-21,76534","-41,34352"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,23.99,,Hiper Campos de Goytacazes,"Hiper Campos de Goytacazes
Avenida Nilo Peçanha
Queimados, Campos dos Goytacazes - RJ",Campos dos Goytacazes/RJ,RJ,Sudeste,"-21,76534","-41,34352"
2025-06-17,Posta de Salmão Congelado Costa Sul 500 g,86.99,,Hiper Campos de Goytacazes,"Hiper Campos de Goytacazes
Avenida Nilo Peçanha
Queimados, Campos dos Goytacazes - RJ",Campos dos Goytacazes/RJ,RJ,Sudeste,"-21,76534","-41,34352"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,15.99,,Hiper Duque de Caxias,"Hiper Duque de Caxias
Av Washington Luiz
Vila São Luis, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste,"-22,76279","-43,28813"
2025-06-17,Salmão Inteiro Congelado Aprox. 2 kg,139.97,,Hiper Duque de Caxias Brigadeiro,"Hiper Duque de Caxias Brigadeiro
Avenida Brigadeiro Lima e Silva
Jardim 25 de Agosto, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste,"-22,79203","-43,30081"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,15.99,,Hiper Duque de Caxias Brigadeiro,"Hiper Duque de Caxias Brigadeiro
Avenida Brigadeiro Lima e Silva
Jardim 25 de Agosto, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste,"-22,79203","-43,30081"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,82.49,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,98773","-43,36071"
2025-06-17,Salmão Inteiro Congelado Aprox. 2 kg,145.58,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,98773","-43,36071"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,332.6,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,98773","-43,36071"
2025-06-17,Salmão Defumado Fatiado Damm Congelado 80 g,37.35,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,98773","-43,36071"
2025-06-17,Salmão Em Medalhão Frescatto 500g com 6 Unidade,104.9,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,98773","-43,36071"
2025-06-17,File Salmão com Pele Carrefour Kg,99.9,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,98773","-43,36071"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,15.29,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,98773","-43,36071"
2025-06-17,Posta de Salmão Congelado Costa Sul 500 g,90.49,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,98773","-43,36071"
2025-06-17,Salmão Inteiro Congelado Aprox. 2 kg,145.58,,Hiper Norte Shopping,"Hiper Norte Shopping
Avenida Dom Helder Câmara
Cachambi, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,88484","-43,28464"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,77.98,,Hiper Sulacap,"Hiper Sulacap
Avenida Marechal Fontelli
Jardim Sulacap, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,88461","-43,40483"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,332.6,,Hiper Sulacap,"Hiper Sulacap
Avenida Marechal Fontelli
Jardim Sulacap, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,88461","-43,40483"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,15.99,,Hiper Sulacap,"Hiper Sulacap
Avenida Marechal Fontelli
Jardim Sulacap, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,88461","-43,40483"
2025-06-17,Posta de Salmão Congelado Costa Sul 500 g,90.49,,Hiper Sulacap,"Hiper Sulacap
Avenida Marechal Fontelli
Jardim Sulacap, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,88461","-43,40483"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,77.98,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,45765","-54,58963"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,77.98,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,44122","-54,58326"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.6,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,45765","-54,58963"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.6,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,44122","-54,58326"
2025-06-17,Salmão Em Medalhão Frescatto 500g com 6 Unidade,75.29,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,45765","-54,58963"
2025-06-17,Salmão Em Medalhão Frescatto 500g com 6 Unidade,75.29,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,44122","-54,58326"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,19.89,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,45765","-54,58963"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,19.89,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,44122","-54,58326"
2025-06-17,Filé de Salmão com Pele Resfriado Carrefour Aprox. 900g,107.91,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,45765","-54,58963"
2025-06-17,Filé de Salmão com Pele Resfriado Carrefour Aprox. 900g,107.91,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,44122","-54,58326"
2025-06-17,Posta de Salmão Congelado Costa Sul 500 g,86.99,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,45765","-54,58963"
2025-06-17,Posta de Salmão Congelado Costa Sul 500 g,86.99,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-20,44122","-54,58326"
2025-06-17,Salmão Inteiro Congelado Aprox. 2 kg,139.97,,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,81845","-43,0076"
2025-06-17,Filé de Salmão Carrefour Classic 500g,69.98,,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,81845","-43,0076"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,19.89,,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,81845","-43,0076"
2025-06-17,Posta de Salmão Congelado Costa Sul 500 g,86.99,,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste,"-22,81845","-43,0076"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,75.98,-26.0,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste,"-5,1844","-37,35065"
2025-06-17,Filé de Salmão Carrefour Classic 500g,89.99,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste,"-5,1844","-37,35065"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,25.49,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste,"-5,1844","-37,35065"
2025-06-17,Filé de Salmão em Pedaços Komdelli Congelado 125 g,29.99,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste,"-5,1844","-37,35065"
2025-06-17,,62.69,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste,"-5,1844","-37,35065"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,75.98,-26.0,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste,"-5,82609","-35,21258"
2025-06-17,Salmão Inteiro Congelado Aprox. 2 kg,147.78,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste,"-5,82609","-35,21258"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,379.56,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste,"-5,82609","-35,21258"
2025-06-17,Salmão Em Medalhão Frescatto 500g com 6 Unidade,117.9,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste,"-5,82609","-35,21258"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,16.48,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste,"-5,82609","-35,21258"
2025-06-17,Filé de Salmão em Pedaços Komdelli Congelado 125 g,30.19,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste,"-5,82609","-35,21258"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,75.98,-26.0,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste,"-5,75829","-35,24792"
2025-06-17,Salmão Inteiro Congelado Aprox. 2 kg,147.78,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste,"-5,75829","-35,24792"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,379.56,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste,"-5,75829","-35,24792"
2025-06-17,Filé de Salmão Carrefour Classic 500g,89.99,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste,"-5,75829","-35,24792"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,15.99,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste,"-5,75829","-35,24792"
2025-06-17,Filé de Salmão em Pedaços Komdelli Congelado 125 g,30.19,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste,"-5,75829","-35,24792"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul,"-29,9361","-50,99679"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,13.99,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul,"-29,9361","-50,99679"
2025-06-17,,245.69,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul,"-29,9361","-50,99679"
2025-06-17,,305.29,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul,"-29,9361","-50,99679"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Pelotas,"Hiper Pelotas
Avenida Presidente Juscelino Kubtscheck De Oliveira
AREAL, Pelotas - RS",Pelotas/RS,RS,Sul,"-31,76344","-52,32847"
2025-06-17,,62.69,,Hiper Pelotas,"Hiper Pelotas
Avenida Presidente Juscelino Kubtscheck De Oliveira
AREAL, Pelotas - RS",Pelotas/RS,RS,Sul,"-31,76344","-52,32847"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,05709","-51,16583"
2025-06-17,,245.69,,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,05709","-51,16583"
2025-06-17,,305.29,,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,05709","-51,16583"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-29,90760","-51,18603"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,13.99,,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-29,90760","-51,18603"
2025-06-17,,62.69,,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-29,90760","-51,18603"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Passo d Areia,"Hiper Passo d Areia
Avenida Plínio Brasil Milano
Passo d Areia, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,01094","-51,17132"
2025-06-17,Lombo de Salmão Carrefour Classic 400g,69.98,,Hiper Passo d Areia,"Hiper Passo d Areia
Avenida Plínio Brasil Milano
Passo d Areia, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,01094","-51,17132"
2025-06-17,,245.69,,Hiper Passo d Areia,"Hiper Passo d Areia
Avenida Plínio Brasil Milano
Passo d Areia, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,01094","-51,17132"
2025-06-17,,302.29,,Hiper Passo d Areia,"Hiper Passo d Areia
Avenida Plínio Brasil Milano
Passo d Areia, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,01094","-51,17132"
2025-06-17,,62.69,,Hiper Passo d Areia,"Hiper Passo d Areia
Avenida Plínio Brasil Milano
Passo d Areia, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,01094","-51,17132"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Cristal,"Hiper Cristal
Avenida Diario De Noticias
CRISTAL, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,08171","-51,24535"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,13.19,,Hiper Cristal,"Hiper Cristal
Avenida Diario De Noticias
CRISTAL, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,08171","-51,24535"
2025-06-17,,62.69,,Hiper Cristal,"Hiper Cristal
Avenida Diario De Noticias
CRISTAL, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-30,08171","-51,24535"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Rio Branco
Centro, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-29,68355","-53,80696"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Rio Branco
Centro, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-29,67947","-53,80657"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,13.99,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Rio Branco
Centro, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-29,68355","-53,80696"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,13.99,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Rio Branco
Centro, Porto Alegre - RS",Porto Alegre/RS,RS,Sul,"-29,67947","-53,80657"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,74.98,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul,"-29,17665","-51,21822"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul,"-29,17665","-51,21822"
2025-06-17,,245.69,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul,"-29,17665","-51,21822"
2025-06-17,,305.29,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul,"-29,17665","-51,21822"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,13.99,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul,"-29,68355","-53,80696"
2025-06-17,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,13.99,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul,"-29,67947","-53,80657"
2025-06-17,,245.69,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul,"-29,68355","-53,80696"
2025-06-17,,245.69,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul,"-29,67947","-53,80657"
2025-06-17,,305.29,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul,"-29,68355","-53,80696"
2025-06-17,,305.29,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul,"-29,67947","-53,80657"
2025-06-17,,62.69,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul,"-29,68355","-53,80696"
2025-06-17,,62.69,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul,"-29,67947","-53,80657"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,74.98,,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul,"-30,07905","-51,10104"
2025-06-17,,245.69,,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul,"-30,07905","-51,10104"
2025-06-17,,305.29,,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul,"-30,07905","-51,10104"
2025-06-17,,62.69,,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul,"-30,07905","-51,10104"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul,"-27,00295","-48,62218"
2025-06-17,,245.69,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul,"-27,00295","-48,62218"
2025-06-17,,305.29,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul,"-27,00295","-48,62218"
2025-06-17,,62.69,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul,"-27,00295","-48,62218"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Florianópolis Shopping,"Hiper Florianópolis Shopping
Avenida Madre Benvenuta
SANTA MONICA, Florianópolis - SC",Florianópolis/SC,SC,Sul,"-27,58926","-48,51513"
2025-06-17,,62.69,,Hiper Florianópolis Shopping,"Hiper Florianópolis Shopping
Avenida Madre Benvenuta
SANTA MONICA, Florianópolis - SC",Florianópolis/SC,SC,Sul,"-27,58926","-48,51513"
2025-06-17,Salmão em Pedaços Carrefour Classic 500g,49.9,-6.0,Hiper Tamboré,"Hiper Tamboré
Avenida Piracema
Tamboré, Barueri - SP",Barueri/SP,SP,Sudeste,"-23,50315","-46,83511"
2025-06-17,Salmão Inteiro Fresco Aprox. 4Kg,279.56,,Hiper Tamboré,"Hiper Tamboré
Avenida Piracema
Tamboré, Barueri - SP",Barueri/SP,SP,Sudeste,"-23,50315","-46,83511"
2025-06-17,Salmão Defumado Fatiado Damm Congelado 80 g,30.49,,Hiper Tamboré,"Hiper Tamboré
Avenida Piracema
Tamboré, Barueri - SP",Barueri/SP,SP,Sudeste,"-23,50315","-46,83511"
2025-06-17,Filé de Salmão sem Espinha Swift Premium 900 g,99.9,,Hiper Tamboré,"Hiper Tamboré
Avenida Piracema
Tamboré, Barueri - SP",Barueri/SP,SP,Sudeste,"-23,50315","-46,83511"
